"Year","Month","CPC","HS Code","HS Description","Destination","Quantity","Sup. Unit","Gross Wt. (Kg)","Net.Wt. (Kg)","FOB Value (ETB)","FOB Value (USD)","Total tax (ETB)","Total tax (USD)"
"2017","03","1000 100","09101100","--NEITHER CRUSHED NOR GROUND","Djibouti","","","300.0","294.0","4046.77","167.10520339102","0.0","0.0"
"2017","03","1000 100","69060000","Ceramic pipes, conduits, guttering and pipe fittings.","South Sudan","","","250.0","250.0","4009.86","165.581061159769","0.0","0.0"
"2017","03","1000 100","69120010","---Hand made Ceramic tableware , kitchenware","Lebanon","","","240.0","200.0","3886.88","160.502789374363","0.0","0.0"
"2017","03","1000 100","19041000","Prepared foods obtained by the swelling or roasting of cereals","Finland","","","30.0","24.0","3755.39","155.073110100797","0.0","0.0"
"2017","03","1071 100","06031100","--Roses","Congo","","","48.0","42.24","3731.63","154.091977090379","0.0","0.0"
"2017","03","1071 100","06031100","--Roses","Djibouti","","","46.0","40.48","3579.59","147.813716867146","0.0","0.0"
"2017","03","1000 100","62044200","--DRESSES OF COTTON","South Africa","77.0","UN","55.0","55.0","3516.97","145.227919345581","0.0","0.0"
"2017","03","1000 100","11010000","Wheat or meslin flour","United States","","","80.0","50.0","3464.74","143.071161048689","0.0","0.0"
"2017","03","1000 100","11031900","Groats and meal of other cereals, nes","Sweden","","","60.0","50.0","3441.13","142.096222059801","0.0","0.0"
"2017","03","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Philippines","13500.0","UN","35.0","27.0","3288.19","135.780797707386","0.0","0.0"
"2017","03","1000 100","39269090","--- OTHER","Lebanon","","","45.0","40.0","3237.54","133.689283103948","0.0","0.0"
"2017","03","1000 100","07129090","---Other vegetables","Djibouti","","","1200.0","1180.0","3060.32","126.371253133143","0.0","0.0"
"2017","03","1000 100","09109900","Other spices, nes","Poland","","","45.0","25.0","3023.52","124.851653184346","0.0","0.0"
"2017","03","1000 100","73151100","--Roller chain","South Sudan","","","15.0","15.0","2978.75","123.002944224901","0.0","0.0"
"2017","03","1000 100","72104100","FLATROLLD IRON/STEEL,WID.>=600MM,PLATED WTH ZINC(EXC.ELECTROPLATD)CORRUGTD","South Sudan","","","150.0","150.0","2978.75","123.002944224901","0.0","0.0"
"2017","03","1000 100","19059090","--- OTHER BREAD ,RICE PAPER ,CAKES ,ETC ,NES","Norway","","","20.0","15.0","2935.28","121.207916785385","0.0","0.0"
"2017","03","1000 100","08045000","Guavas, mangoes and mangosteens, fresh or dried","United Arab Emirates","","","137.0","120.0","2866.46","118.366099707229","0.0","0.0"
"2017","03","1000 100","08051000","Oranges, fresh or dried","United Arab Emirates","","","137.0","120.0","2866.46","118.366099707229","0.0","0.0"
"2017","03","1000 100","09092200","--CRUSHED OR GROUND","Netherlands","","","30.0","20.0","2756.22","113.81390681714","0.0","0.0"
"2017","03","1000 100","73063000","Tubes and pipes, welded, circular, of iron or non-alloy steel, nes","South Sudan","","","120.0","120.0","2749.62","113.541369869802","0.0","0.0"
"2017","03","1000 100","46029000","-Other","Israel","30.0","UN","35.0","30.0","2746.32","113.405101396132","0.0","0.0"
"2017","03","1000 101","08055000","LEMONS (CITRUS LIMON ,CITRUS LIMONUM)AND LIMES (CITRUS AURANTIFOLIA,CITRUS","Djibouti","","","800.0","800.0","2560.76","105.742683828236","0.0","0.0"
"2017","03","1000 100","71132000","Articles of jewellery... of base metal clad with precious metal","South Africa","","","55.0","52.0","2512.12","103.734169113305","0.0","0.0"
"2017","03","1071 100","06031100","--Roses","Cameroon","","","32.0","28.16","2489.86","102.814976318191","0.0","0.0"
"2017","03","1000 100","84879000","-other machinery parts not cont. electrical connectors,insulators...","South Sudan","7.0","UN","3.5","3.5","2405.91","99.3483889349999","0.0","0.0"
"2017","03","1000 100","09021000","Green tea,whether or not flavoured, in immediate packings","United States","","","25.0","15.0","2382.17","98.368081794119","0.0","0.0"
"2017","03","1000 100","11029000","Other cereal flour, nes","Switzerland","","","29.0","25.0","2306.51","95.2438173341757","0.0","0.0"
"2017","03","1000 100","44109000","-other","South Sudan","2.0","M2","20.0","20.0","2291.35","94.6178082248347","0.0","0.0"
"2017","03","1000 100","39189090","--- other","Lebanon","12.0","M2","30.0","20.0","2244.33","92.6761889424328","0.0","0.0"
"2017","03","1000 100","61051000","-MEN'S OR BOYS' SHIRTS OF COTTON, KNITTED OR CROCHETED","South Africa","87.0","UN","55.0","55.0","2185.54","90.2485454372773","0.0","0.0"
"2017","03","1000 100","11062000","Flour, meal and powder of sago or of roots or tubers of 0714","Switzerland","","","27.0","20.0","2090.13","86.3087348091622","0.0","0.0"
"2017","03","3052 505","61051000","-MEN'S OR BOYS' SHIRTS OF COTTON, KNITTED OR CROCHETED","United States","116.0","UN","54.0","51.0","2073.21","85.610049180531","0.0","0.0"
"2017","03","1000 100","08134000","Other dried fruit, nes","Djibouti","","","60.0","50.0","1945.31","80.3286134889272","0.0","0.0"
"2017","03","1000 100","12102000","Hop cones, ground, powdered or in pellets; lupulin","Germany","","","84.0","60.0","1926.42","79.5485797108631","0.0","0.0"
"2017","03","1000 100","39231000","-Boxes, cases, crates and similar articles of plastics","South Sudan","100.0","UN","30.0","30.0","1718.51","70.9632529349339","0.0","0.0"
"2017","03","1000 100","85353000","-Isolating switches and make-and-break switches, >1000 V","South Sudan","30.0","UN","5.0","5.0","1718.51","70.9632529349339","0.0","0.0"
"2017","03","1000 100","82042000",".Interchangeable spanner sockets, with or without handles","South Sudan","30.0","UN","150.0","150.0","1718.51","70.9632529349339","0.0","0.0"
"2017","03","1000 100","06031900","--Other cut flowers","Russian Federation","","","22.0","19.36","1716.2","70.8678650033654","0.0","0.0"
"2017","03","1000 100","96151900","--Other","Lebanon","550.0","UN","80.0","65.0","1680.5","69.3936878791257","0.0","0.0"
"2017","03","1000 100","46021990","---Other","United States","2.0","UN","13.0","12.0","1656.87","68.4179230207004","0.0","0.0"
"2017","03","1000 100","08072000","Papaws (papayas), fresh","United Arab Emirates","","","137.0","120.0","1626.17","67.150213280808","0.0","0.0"
"2017","03","1000 100","07132000","Dried chickpeas, shelled","United States","","","14.0","13.0","1487.59","61.4277632562384","0.0","0.0"
"2017","03","1000 100","09022000","Green tea,whether or not flavoured, nes","Canada","","","15.0","10.0","1479.68","61.101131854201","0.0","0.0"
"2017","03","1000 100","08052000","Mandarins, clementines, wilkings...etc, fresh or dried","United Arab Emirates","","","68.5","60.0","1433.23","59.1830498536146","0.0","0.0"
"2017","03","1000 100","06031100","--Roses","Azerbaijan","","","18.0","15.84","1402.53","57.9153401137222","0.0","0.0"
"2017","03","1000 100","44201010","---HAND MADE","United States","","","10.0","9.0","1380.76","57.0163811222741","0.0","0.0"
"2017","03","1000 100","94034000","-WOODEN FURNITURE OF A KIND USED IN THE KITCHEN","United States","1.0","UN","10.0","9.0","1380.76","57.0163811222741","0.0","0.0"
"2017","03","1000 100","07133100","Dried beans, shelled","United States","","","13.0","12.0","1373.16","56.7025506980662","0.0","0.0"
"2017","03","1000 100","09012200","Roasted, decaffeinated coffee","Norway","","","24.0","20.0","1307.63","53.9965891588106","0.0","0.0"
"2017","03","1000 100","12102000","Hop cones, ground, powdered or in pellets; lupulin","Sweden","","","45.0","40.0","1286.23","53.1129087538042","0.0","0.0"
"2017","03","1000 100","85139010","---PARTS OF TARIFF ITEM NO 8513.1010","South Sudan","10.0","UN","30.0","30.0","1260.24","52.0396912899669","0.0","0.0"
"2017","03","1000 100","09083100","--NEITHER CRUSHED NOR GROUND","Switzerland","","","6.5","5.0","1257.52","51.927373032882","0.0","0.0"
"2017","03","1000 100","69119000","-Other","Poland","","","80.0","80.0","1209.41","49.9407438606923","0.0","0.0"
"2017","03","1000 100","19041000","Prepared foods obtained by the swelling or roasting of cereals","Poland","","","45.0","25.0","1209.41","49.9407438606923","0.0","0.0"
"2017","03","1000 100","96032900","--Other","Lebanon","310.0","UN","55.0","45.0","1188.92","49.0946405196371","0.0","0.0"
"2017","03","1000 100","44190010","---hand made","France","","","10.0","8.0","1145.74","47.3115881884139","0.0","0.0"
"2017","03","1000 100","73241000","-Sinks and wash basins, of stainless steel","South Sudan","1.0","UN","10.0","10.0","1145.67","47.308697645033","0.0","0.0"
"2017","03","1000 100","73181500","Screws and bolts of iron or steel, nes","South Sudan","","","20.0","20.0","1031.1","42.5777040000991","0.0","0.0"
"2017","03","1000 100","67042000","-of human hair","Switzerland","","","10.0","8.0","925.99","38.2373466463503","0.0","0.0"
"2017","03","1000 100","87168090","---OTHER","South Sudan","4.0","UN","60.0","60.0","915.44","37.8017004653775","0.0","0.0"
"2017","03","1000 100","43040000","Artificial fur and articles thereof","Israel","","","100.0","50.0","800.77","33.0665774727566","0.0","0.0"
"2017","03","1000 101","24022000","Cigarettes containing tobacco","Germany","160.0","PKT","4.82","4.28","792.92","32.7424236793314","0.0","0.0"
"2017","03","1000 100","06031100","--Roses","Italy","","","10.0","8.8","787.33","32.5115931436311","0.0","0.0"
"2017","03","1000 100","06031100","--Roses","Sweden","","","10.0","8.8","778.86","32.1618373945468","0.0","0.0"
"2017","03","1000 100","12075000","-Mustard seeds","Switzerland","","","6.5","5.0","760.22","31.3921269857001","0.0","0.0"
"2017","03","1000 100","73170000","Nails, tacks, drawing pins, corrugated nails... of iron or steel","South Sudan","","","24.0","24.0","734.1","30.3135413698698","0.0","0.0"
"2017","03","1000 100","48236900","-Other","Israel","","","100.0","50.0","725.71","29.967089098935","0.0","0.0"
"2017","03","1000 100","11061000","Flour, meal and powder of the dried leguminous vegetables of 0713","Switzerland","","","14.0","10.0","708.78","29.2679905355351","0.0","0.0"
"2017","03","1000 100","11072000","Roasted malt","Germany","","","22.0","20.0","689.05","28.4532702369007","0.0","0.0"
"2017","03","1000 100","07051900","Lettuce, fresh or chilled, (excl. cabbage lettuce)","Djibouti","","","300.0","240.0","661.49","27.3152220143784","0.0","0.0"
"2017","03","1000 100","13023900","Mucilages and thickeners, derived from vegetable products, nes","United States","","","9.0","6.0","606.57","25.0473842647077","0.0","0.0"
"2017","03","1000 100","71171910","--- IMITATION JEWELLERY WETHER OR NOT PLATED WITH PRECIOUS METAL;HAND MADE","Lebanon","","","10.0","8.0","560.16","23.1309540031961","0.0","0.0"
"2017","03","1000 100","63059000","- of other textiles materials","South Africa","","","55.0","52.0","552.66","22.8212529266752","0.0","0.0"
"2017","03","1000 100","92060010","---Hand made","United States","6.0","UN","20.0","20.0","516.79","21.3400559113677","0.0","0.0"
"2017","03","1000 100","42022190","---Other","South Africa","11.0","UN","55.0","52.0","483.47","19.9641572620773","0.0","0.0"
"2017","03","1000 100","44201010","---HAND MADE","South Africa","","","55.0","52.0","470.9","19.4450982578282","0.0","0.0"
"2017","03","1000 100","85371000","-BOARDS...EQUIPPED WITH TWO/MORE APPARATUS OF 85.35/85.36, VOLTAGE =<1000V.","South Sudan","1.0","UN","5.0","5.0","458.27","18.9235616449669","0.0","0.0"
"2017","03","1000 100","39241090","---OTHER","South Sudan","10.0","UN","30.0","30.0","457.72","18.9008502326887","0.0","0.0"
"2017","03","1000 100","39235000","-Stoppers, lids, caps and other closures of plastics","China","1970.0","UN","0.05","0.05","450.42","18.5994078515417","0.0","0.0"
"2017","03","1000 100","09019000","Coffee husks and skins,coffee substitutes containing coffee","Netherlands","","","40.0","30.0","344.52","14.226428651066","0.0","0.0"
"2017","03","1000 100","08101000","Strawberries, fresh","United Arab Emirates","","","7.0","5.0","211.69","8.74141611849576","0.0","0.0"
"2017","04","1000 100","12074090","--OTHER","China","","","18356441.0","18316000.0","489715757.03","20222066.2855279","0.0","0.0"
"2017","04","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","United States","","","2753046.71","2718510.0","397242495.2","16403523.7871074","0.0","0.0"
"2017","04","1071 100","07099900","--OTHER","Somalia","","","3901859.0","3390776.0","390123805.97","16109568.3580475","0.0","0.0"
"2017","04","1071 100","06031100","--Roses","Netherlands","","","3746543.14","3296336.92","297722270.51","12293987.6908275","0.0","0.0"
"2017","04","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Saudi Arabia","","","2917804.0","2872400.0","275209723.4","11364366.3474681","0.0","0.0"
"2017","04","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Germany","","","3497616.0","3480000.0","265277675.6","10954237.5613724","0.0","0.0"
"2017","04","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Germany","","","3005355.0","2988000.0","252659456.36","10433187.4170517","0.0","0.0"
"2017","04","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Belgium","","","1925031.75","1903980.0","188687653.9","7791569.27187212","0.0","0.0"
"2017","04","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Korea, Republic of","","","1604789.5","1584840.0","167289561.6","6907967.64243153","0.0","0.0"
"2017","04","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Italy","","","1553504.0","1536000.0","150944034.0","6233003.97656182","0.0","0.0"
"2017","04","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Japan","","","2067557.5","2041800.0","148215209.53","6120321.32642906","0.0","0.0"
"2017","04","1071 100","07099900","--OTHER","Djibouti","","","704712.0","671146.72","115717164.22","4778364.04411795","0.0","0.0"
"2017","04","1000 100","12074090","--OTHER","Israel","","","4188398.0","4180000.0","108192899.56","4467660.99542055","0.0","0.0"
"2017","04","1000 100","07132000","Dried chickpeas, shelled","Iran, Islamic Republic of","","","4641264.0","4632000.0","99666036.92","4115557.19022666","0.0","0.0"
"2017","04","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Belgium","","","1003304.0","994200.0","93825583.0","3874384.541374","0.0","0.0"
"2017","04","1000 100","02045000","Fresh, chilled or frozen goat meat","United Arab Emirates","","","768714.44","749336.76","93607122.01","3865363.52753656","0.0","0.0"
"2017","04","1000 100","12074090","--OTHER","Viet Nam","","","2570130.0","2565000.0","68768642.84","2839696.36245762","0.0","0.0"
"2017","04","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Japan","","","997170.0","984600.0","67877139.42","2802883.08660481","0.0","0.0"
"2017","04","1000 100","12074090","--OTHER","Turkey","","","2493978.0","2489000.0","66037122.84","2726902.40451916","0.0","0.0"
"2017","04","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","United Kingdom","","","562315.0","557300.0","65432921.63","2701952.83582952","0.0","0.0"
"2017","04","1000 100","02045000","Fresh, chilled or frozen goat meat","Saudi Arabia","","","484773.0","474786.55","60486204.43","2497685.68355157","0.0","0.0"
"2017","04","1000 100","12074090","--OTHER","United Arab Emirates","","","2132228.09","2127972.14","56560089.81","2335562.76030375","0.0","0.0"
"2017","04","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Sudan","","","1113691.5","1102800.0","55158889.59","2277702.3314297","0.0","0.0"
"2017","04","3052 505","85171200","-- Telephone for cellular networks or for other wireless networks","Nigeria","159180.0","UN","32413.57","30103.23","52878622.12","2183542.15940108","0.0","0.0"
"2017","04","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Australia","","","490389.0","484320.0","46142034.87","1905365.04961411","0.0","0.0"
"2017","04","1071 100","10051000","Maize seed","Kenya","","","6286280.0","6280000.0","45926287.24","1896456.07984507","0.0","0.0"
"2017","04","1000 100","07132000","Dried chickpeas, shelled","United Arab Emirates","","","2140272.0","2136000.0","45748847.43","1889128.97315511","0.0","0.0"
