"Year","Month","CPC","HS Code","HS Description","Destination","Quantity","Sup. Unit","Gross Wt. (Kg)","Net.Wt. (Kg)","FOB Value (ETB)","FOB Value (USD)"
"2018","01","1000 100","19041000","Prepared foods obtained by the swelling or roasting of cereals","Norway","","","302.0","245.0","44620.98","1623.20085850961"
"2018","01","1000 100","07094000","Celery, fresh or chilled","Djibouti","","","12656.0","11562.0","44487.74","1618.35391695011"
"2018","01","1000 100","07129090","---Other vegetables","Indonesia","","","54.0","45.9","44152.56","1606.16089779734"
"2018","01","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","South Africa","131624.0","UN","235.0","157.0","43860.09","1595.52156277852"
"2018","01","1000 100","87089900","-- OTHER","Germany","","","460.0","440.0","43748.89","1591.47638189127"
"2018","01","1000 100","02042100","Fresh or chilled sheep carcasses and half carcasses (excl. lamb)","Kuwait","","","248.0","242.0","42435.93","1543.71414540097"
"2018","01","3052 505","41079200","OTHER LEATHER FURTHER PREPARED INCLUDING SIDES..GRAINS SPLIT","China","","","142.04","140.29","41823.85","1521.44818930865"
"2018","01","1000 100","07129090","---Other vegetables","Saudi Arabia","","","1000.0","800.0","41781.6","1519.91123883665"
"2018","01","3052 505","61019000","-MEN'S OR BOYS' COATS, ETC, OF OTHER TEXTILES, KNITTED OR CROCHETED","United States","1368.0","UN","761.0","704.0","41390.45","1505.68216955565"
"2018","01","1000 100","12119000","Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes","Norway","","","1245.6","692.0","41318.17","1503.05280197894"
"2018","01","1000 100","12119000","Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes","Israel","","","501.0","500.0","41236.65","1500.08730606231"
"2018","01","1000 100","71179090","---OTHER","United States","","","3.25","3.0","41225.55","1499.68351552411"
"2018","01","1000 100","07129090","---Other vegetables","Gambia","","","49.1","41.74","40152.71","1460.6562505684"
"2018","01","1000 100","69111000","Tableware and kitchenware, of porcelain or china","United States","","","770.0","770.0","39845.41","1449.47743683952"
"2018","01","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Uganda","118185.0","UN","306.0","214.0","38976.28","1417.86063769803"
"2018","01","1000 100","46029000","-Other","Germany","1414.0","UN","113.0","82.9","38617.9","1404.82365994289"
"2018","01","1000 100","63024090","--- Other","United Arab Emirates","","","267.0","255.0","38084.48","1385.41916004293"
"2018","01","1000 100","02045000","Fresh, chilled or frozen goat meat","Kuwait","","","217.0","213.0","38068.32","1384.83129922334"
"2018","01","1071 100","07082000","Beans, fresh or chilled","South Africa","","","6430.54","5441.5","37386.23","1360.01855253824"
"2018","01","1000 100","64051000","-FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS","Uganda","60.0","2UN","120.0","110.0","37350.34","1358.71296313138"
"2018","01","1000 100","06021000","UNROOTED CUTTINGS AND SLIPS","Canada","25100.0","UN","60.0","27.0","36938.53","1343.73233416395"
"2018","01","3052 505","62063000","WOMEN'S OR GIRLS' BLOUSES, SHIRTS, ETC, OF COTTON.","United States","442.0","UN","182.0","172.0","35714.51","1299.20551483294"
"2018","01","1000 100","62044200","--DRESSES OF COTTON","United Arab Emirates","86.0","UN","45.0","35.0","35448.68","1289.5352771058"
"2018","01","1000 100","75089000","-Other","Spain","","","93.0","60.0","35180.08","1279.76427363175"
"2018","01","1000 100","07093000","Aubergines, fresh or chilled","Djibouti","","","10670.0","8768.0","35084.29","1276.27967041961"
"2018","01","1000 100","19041000","Prepared foods obtained by the swelling or roasting of cereals","Switzerland","","","190.0","150.0","34811.37","1266.35151603339"
"2018","01","1000 100","11029000","Other cereal flour, nes","United States","","","454.0","324.0","34798.65","1265.88879390313"
"2018","01","1000 100","19059090","--- OTHER BREAD ,RICE PAPER ,CAKES ,ETC ,NES","United Kingdom","","","210.0","180.0","34603.09","1258.77480492552"
"2018","01","1000 100","07129090","---Other vegetables","Korea, Republic of","","","42.0","35.7","34346.16","1249.42832717947"
"2018","01","1000 100","09092100","--NEITHER CRUSHED NOR GROUND","Djibouti","","","2900.0","2842.0","33937.14","1234.54919150949"
"2018","01","1000 100","06031900","--Other cut flowers","Indonesia","","","348.7","307.33","33791.55","1229.25298750432"
"2018","01","1000 100","09083200","--CRUSHED OR GROUND","United States","","","65.0","50.0","32808.71","1193.49969988541"
"2018","01","1000 100","07129090","---Other vegetables","Somalia","","","40.0","34.0","32700.72","1189.57129085651"
"2018","01","1000 100","09041100","Dried pepper (excl. crushed or ground)","United States","","","216.0","200.0","32504.1","1182.41874170138"
"2018","01","3052 506","61159400","--of wool or fine animal hair","Canada","1500.0","UN","208.38","196.0","32302.04","1175.068298805"
"2018","01","1000 100","11061000","Flour, meal and powder of the dried leguminous vegetables of 0713","Sweden","","","525.0","500.0","32293.34","1174.75181432911"
"2018","01","3052 506","61159900","--Hosiery and footwear, of other textiles, knitted or crocheted, nes","Canada","1500.0","UN","207.25","194.64","32151.13","1169.5785663617"
"2018","01","1000 435","04051000","Butter","Sudan","","","352.0","320.0","32000.0","1164.08083086269"
"2018","01","1000 100","11029000","Other cereal flour, nes","Netherlands","","","240.0","200.0","31611.08","1149.9328834646"
"2018","01","3052 505","64051000","-FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS","United States","34.0","2UN","32.0","31.0","31182.75","1134.35129776824"
"2018","01","1000 100","07082000","Beans, fresh or chilled","Djibouti","","","7465.0","5290.0","30792.0","1120.13677949763"
"2018","01","1000 100","11061000","Flour, meal and powder of the dried leguminous vegetables of 0713","Switzerland","","","320.0","292.0","30526.88","1110.49236981393"
"2018","01","1071 100","06031100","--Roses","Seychelles","","","326.0","286.88","30465.25","1108.25042288874"
"2018","01","1000 101","08031000","-PLANTAINS","Somalia","","","3000.0","3000.0","30234.71","1099.86394805289"
"2018","01","1000 100","08071100","Watermelons, fresh","Djibouti","","","5930.0","5260.0","29902.79","1087.78951963477"
"2018","01","3052 505","42022110","---hand made hand bags with outer surface of leather or composition leather.","France","38.0","UN","20.5","19.5","29815.4","1084.61048764074"
"2018","01","1000 100","62149000","SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS, ETC, OF OTHER TEXTILES MATERIALS","Switzerland","54.0","UN","10.0","5.0","29682.39","1079.7719129122"
"2018","01","1000 100","07020000","Tomatoes fresh or chilled","Nigeria","","","1343.14","1030.0","29199.6","1062.20920715182"
"2018","01","1000 100","06031100","--Roses","Latvia","","","294.68","259.32","28507.43","1037.029775005"
"2018","01","1000 100","22043000","-OTHER GRAPE MUST","United Kingdom","250.0","LTR","375.0","250.5","28407.67","1033.40075301479"
"2018","01","1000 435","07135000","Dried broad beans and horse beans, shelled","Sudan","","","1582.0","1554.0","28000.0","1018.57072700486"
"2018","01","1000 100","07135000","Dried broad beans and horse beans, shelled","United Kingdom","","","340.0","288.0","27604.15","1004.17068335183"
"2018","01","1000 100","62044900","-- of other textile materials","United Arab Emirates","120.0","UN","52.0","52.0","27350.46","994.942068789902"
"2018","01","1000 100","09061900","--Other cinnamon","United States","","","70.0","50.0","27315.58","993.673220684261"
"2018","01","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Malaysia","81180.0","UN","245.0","144.0","27166.1","988.235508103094"
"2018","01","1071 100","07082000","Beans, fresh or chilled","France","","","4007.4","3232.2","26744.09","972.883828370832"
"2018","01","1000 100","07099100","--GLOBE ARTICHOKES","Djibouti","","","380.0","316.0","26573.49","966.677822441296"
"2018","01","1071 100","06031100","--Roses","Bulgaria","","","280.0","246.4","26173.72","952.135178886484"
"2018","01","1071 100","06031100","--Roses","Ukraine","","","272.0","239.36","25691.82","934.604849124211"
"2018","01","1000 100","33012900","--other","Germany","","","30.0","30.0","25426.3","924.945888430128"
"2018","01","1000 100","64011000","-WATERPROOF FOOTWEAR INCORPORATING A PROTECTIVE METAL TOE-CAP...","Kenya","100.0","2UN","82.0","80.0","24937.73","907.172920569672"
"2018","01","1000 100","46029000","-Other","Israel","60.0","UN","182.0","180.0","24726.42","899.485985558122"
"2018","01","1000 100","07129090","---Other vegetables","Austria","","","30.0","25.5","24531.55","892.397097073428"
"2018","01","1000 100","46021110","---Hand made of bamboo","United Kingdom","","","112.0","90.0","24153.63","878.64930246094"
"2018","01","1000 100","12060000","Sunflower seeds","United States","","","220.0","200.0","24037.06","874.408774259263"
"2018","01","1000 100","19059020","---Fresh Injera","Germany","","","407.0","368.0","23846.28","867.468669855763"
"2018","01","1000 100","07129090","---Other vegetables","Benin","","","29.0","24.65","23722.61","862.969861219738"
"2018","01","1000 100","07011000","Seed potatoes","Somalia","","","3000.0","2970.0","23668.17","860.989468706233"
"2018","01","1071 100","20089900","--Other fruit, etc, prepared or preserved, nes","Sudan","","","42.57","36.29","23482.89","854.249440695538"
"2018","01","1000 100","09093200","--CRUSHED OR GROUND","United States","","","275.0","200.0","23357.66","849.693883119009"
"2018","01","1000 100","09041200","Pepper, crushed or ground","Canada","","","112.5","110.0","23114.7","840.855599410684"
"2018","01","1000 100","12102000","Hop cones, ground, powdered or in pellets; lupulin","United Kingdom","","","700.0","600.0","23003.46","836.808963422398"
"2018","01","3052 505","42022110","---hand made hand bags with outer surface of leather or composition leather.","United Kingdom","600.0","UN","42.0","40.0","22892.41","832.769239164044"
"2018","01","1000 100","19059090","--- OTHER BREAD ,RICE PAPER ,CAKES ,ETC ,NES","Switzerland","","","140.0","110.0","22371.1","813.805271103512"
"2018","01","1000 100","71031000","-Unworked or simply sawn or roughly shaped","Kenya","","","0.34","0.25","22363.48","813.528074355663"
"2018","01","1000 100","06031100","--Roses","Bahrain","","","230.72","203.04","22324.57","812.112624820386"
"2018","01","1071 100","06031100","--Roses","Thailand","","","238.0","209.44","22247.99","809.326833882028"
"2018","01","1000 100","11061000","Flour, meal and powder of the dried leguminous vegetables of 0713","Netherlands","","","480.0","400.0","21992.88","800.046563233235"
"2018","01","1000 100","73239400","Table, kitchen or household articles... of iron or steel, enamelled","United States","400.0","UN","180.0","180.0","21983.68","799.711889994361"
"2018","01","1000 100","11071000","Malt not roasted","United States","","","460.0","400.0","21983.68","799.711889994361"
"2018","01","1000 100","11081200","Maize (corn) starch","United States","","","450.0","400.0","21983.68","799.711889994361"
"2018","01","1000 100","08109000","Other fruit, fresh, nes","Djibouti","","","2030.0","1972.0","21679.4","788.642936393896"
"2018","01","1000 100","09019000","Coffee husks and skins,coffee substitutes containing coffee","Djibouti","","","1900.0","1862.0","21082.78","766.93937685298"
"2018","01","1071 100","06031100","--Roses","Canada","","","222.0","195.32","20926.28","761.246294039542"
"2018","01","1000 100","08044000","Avocados, fresh or dried","Saudi Arabia","","","600.0","400.0","20890.8","759.955619418323"
"2018","01","1000 100","09109100","Spice mixtures","South Africa","","","350.0","300.0","20618.32","750.043471143528"
"2018","01","1000 100","07129090","---Other vegetables","Ukraine","","","25.0","21.25","20444.12","743.706506120519"
"2018","01","1000 100","61072100","--MEN'S OR BOYS' PYJAMAS OF COTTON, KNITTED OR CROCHETED","Finland","167.0","UN","61.9","60.0","20424.51","742.993142836356"
"2018","01","1000 100","06031100","--Roses","Ghana","","","144.0","126.72","20036.28","728.870295931174"
"2018","01","1000 101","08072000","Papaws (papayas), fresh","Djibouti","","","5600.0","5600.0","20013.52","728.042343440223"
"2018","01","1000 100","75089000","-Other","United Republic of Tanzania","","","75.0","65.0","19928.72","724.957529238436"
"2018","01","1000 100","19059020","---Fresh Injera","Belgium","","","300.0","250.0","19788.25","719.847578166209"
"2018","01","1000 100","11063000","Flour, meal and powder of products of chapter 8","United Kingdom","","","410.0","400.0","19782.97","719.655504829117"
"2018","01","3052 505","42021110","---Hand made trunks ,suit case ,vanity cases ....","United States","47.0","UN","94.0","89.0","19738.87","718.051255934084"
"2018","01","1000 100","33049900","--other","Djibouti","33.0","UN","1800.0","1764.0","19658.75","715.136688553811"
"2018","01","1000 100","11062000","Flour, meal and powder of sago or of roots or tubers of 0714","Norway","","","145.0","115.0","19610.15","713.368740791939"
"2018","01","1000 100","06031100","--Roses","Oman","","","208.0","183.04","19431.12","706.856072318522"
"2018","01","1000 100","08101000","Strawberries, fresh","Equatorial Guinea","","","280.0","238.0","19410.69","706.112879463068"
"2018","01","1000 100","09082100","--NEITHER CRUSHED NOR GROUND","United Kingdom","","","185.0","180.0","18839.83","685.346404990997"
"2018","01","1000 100","06031900","--Other cut flowers","Qatar","","","192.0","168.96","18576.64","675.772203932411"
"2018","01","1000 100","68159900","--Other","Israel","","","43.0","28.0","18547.73","674.720529656778"
"2018","01","1000 100","19059020","---Fresh Injera","Djibouti","","","335.82","299.07","18464.6","671.696465923353"
"2018","01","1000 100","07129090","---Other vegetables","Croatia","","","22.5","19.13","18404.52","669.510904163408"
"2018","01","1071 100","06031100","--Roses","Djibouti","","","194.0","170.72","18130.39","659.538732970771"
"2018","01","1000 100","38159000","-other","Germany","","","325.0","300.0","17869.21","650.037650739373"
"2018","01","1000 100","07082000","Beans, fresh or chilled","Saudi Arabia","","","265.0","200.0","17037.35","619.776641990578"
"2018","01","3052 505","09012100","Roasted coffee, not decaffeinated","Sweden","","","61.5","52.5","16646.95","605.574855854053"
"2018","01","1000 100","76151090","---other","Germany","","","135.0","99.34","16607.66","604.14558285891"
"2018","01","1000 100","09109100","Spice mixtures","United States","","","170.0","150.0","16487.76","599.783917495771"
"2018","01","1000 100","62149000","SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS, ETC, OF OTHER TEXTILES MATERIALS","United States","39.0","UN","35.0","25.0","16383.33","595.985012459303"
"2018","01","3052 505","62149000","SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS, ETC, OF OTHER TEXTILES MATERIALS","South Africa","30.0","UN","20.0","18.0","15833.03","575.966459921061"
"2018","01","1000 100","07129090","---Other vegetables","Senegal","","","18.5","15.73","15133.46","550.517834082104"
"2018","01","1000 100","42022110","---hand made hand bags with outer surface of leather or composition leather.","United States","89.0","UN","15.0","13.5","15120.1","550.031830335219"
"2018","01","1000 101","07049000","White and red cabbages, kohlrabi, kale...etc, fresh or chilled","Somalia","","","1500.0","1500.0","15117.35","549.931792138817"
"2018","01","1000 100","07081000","Peas, fresh or chilled","Germany","","","449.28","249.6","14985.17","545.123410756834"
